,Unnamed: 0,videoId,authorDisplayName,authorProfileImageUrl,authorChannelUrl,textOriginal,likeCount,publishedAt,polarity,subjectivity,language,NewsId,News_link,video_isdeleted (16/06/21),video_isdeleted (first_check),UUID_link
1327,1327,CHzKRrrsVvA,Hunnymuffin321,https://yt3.ggpht.com/-lO3qS_upqQo/AAAAAAAAAAI/AAAAAAAAAAA/d8TGndEAJk0/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCF6p30zh6NZyOlm3HhGBVBw,"I think I will try the no dairy, but fruit, that's tough. Plus I've read countering advice encouraging consumption of fruit for acne - due to the healthy vitamins and minerals they provide, which support clear skin.   ""Researchers at Colorado State University compared the skin of those eating a high glycemic index Western diet with the skin of two groups who eat traditionally low glycemic index foods. Specifically, they looked at the Kitivan Islanders, who eat a diet rich in fruit and fish, and the Aches hunter-gatherers of Paraguay, who eat lots of peanuts and wild game. Both groups had healthy skin and no cases of acne."" Key word: rich in fruit  this is from: http://www.webmd.com/skin-problems-and-treatments/acne/features/diet-and-skin?page=3",0,2015-06-06T20:16:48.000Z,0.0920085470085,0.517820512821,en,webmd,http://www.webmd.com/skin-problems-and-treatments/acne/features/diet-and-skin?page=3,False,False,http://www.webmd.com/skin-problems-and-treatments/acne/features/diet-and-skin?page=3
1468,1468,FJB7gbjiJKw,Electric Cervix,https://yt3.ggpht.com/-4qxtq5HmqKU/AAAAAAAAAAI/AAAAAAAAAAA/-JzjCLHY_nY/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCWTT0tLlKKtyHOGaJ0TICQA,"Black holes can ""eat"" other black holes: http://www.space.com/12790-monster-black-hole-cannibal-galaxy-collisions.html",1,2014-02-10T23:10:47.000Z,-0.152777777778,0.413888888889,en,space,http://www.space.com/12790-monster-black-hole-cannibal-galaxy-collisions.html,False,False,http://www.space.com/12790-monster-black-hole-cannibal-galaxy-collisions.html
675,675,UP4g04lwfjE,Edward Naveen,https://yt3.ggpht.com/-UQAmyZ4fYQw/AAAAAAAAAAI/AAAAAAAAAAA/f8fjIEQJcXQ/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCxo49CHTpzvGZAjfLui836A,"Astronomers find a new type of Planet: The ""Mega-Earth"". http://www.cfa.harvard.edu/news/2014-14",0,2014-06-02T16:37:07.000Z,0.13636363636399998,0.454545454545,en,harvard.edu,http://www.cfa.harvard.edu/news/2014-14,False,False,http://www.cfa.harvard.edu/news/2014-14
318,318,_Ii-bsrHB0o,MHM EEKK,https://yt3.ggpht.com/-bYiy-a_qoLU/AAAAAAAAAAI/AAAAAAAAAAA/3EYjxkZTZsM/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC0w1YPQUyY0SNKmnREb_CYg,"+Daeth FromAfar ""Fking retard DICTIONARYS DO NOT HAVE PHILOPSHICAL POSITIONS IDIOT, DICTIONARIES ARE FOR SINGLE WORDS  ALSO NOT IN DICTIONARY: Soft Incompatibilism Hard Incompatibilism Methodological naturalism Metaphysical naturalism Ontological naturalism Metaphysical skepticism methodological relativism Methodological atheism""  So Atheism is just a useless philosophy?  ""Google scholar = 11,100 results for deepak chopra""  ...AHAHAHAHAHAHAHHAHAHAHAHAHAHA  You actually think Chopra has over ten thousand peer-reviewed publications? Is this guy serious, or does he not understand how Google Scholar search results work, at all? Type in ""Justin Bieber"" in Google Scholar, you'll get around 9,000 results. Bieber has NOT WRITTEN ONE peer-reviewed paper. Do you want me to explain this to you?  MOST. RESULTS. ARE. NOT. WRITTEN. BY. THE. AUTHOR.  IT IS PHYSICALLY IMPOSSIBLE TO WRITE 10K+ PAPERS.  ""CITIATION NEEDED, list the paper he proved this in because it doesn’t exist.  More importantly, No one claimed that idiot… the point is that the flagellum can operate with only some of its parts you don’t need the entire thing proving it is not irreducible. They didn’t claim it evolved from the t3SS idiot. They both evolved from a common ancestor…""  AHAHAHAHAHAHAHHAHAHAHAHAHAHAHHAAHHAHAHAHAHAHAHAHAHAHAHAHAHHAHAHAHAHAHAHAHAHAHHAHAHAHAAH  First of all, let's disspell your LIE. Kenneth Miller, as well as his fellow advocates, DO CLAIM that the TS3 is a precursor of the bacterial flagellum. Secondly, the idea that they have a ""common ancestor"" is GARBAGE, for if you take away one part of the bacterial flagellum, it becomes entirely non-functional, as it is irreducibly complex. In my previous comment, I crushed Kenneth Miller's pseudoscience, by showing that the basal of the bacterial flagellum is highly dissimilar to the TS3, and I also shown that the bacterial flagellum predates the TS3. You wanted a citation. Before I get to that in a second though, you wrote ""proven in a federal court"". The judge was an evolutionist and this verdict was largely based on concessions by Behe that are no longer held based on further evidence. Continuing...  You wanted a citation for Scott Minnichs showing the bacterial flagellum comes first. But before I give you Minnichs citations, I'll give you citations and evidence from EVOLUTIONISTS.  ""Based on patchy taxonomic distribution of the T3SS compared to that of the flagellum, widespread in bacterial phyla, previous phylogenetic analyses proposed that T3SS derived from a flagellar ancestor and spread through lateral gene transfers."" -(Sophie S. Abby and Eduardo P.C. Rocha, ""An Evolutionary Analysis of the Type III Secretion System"" (2012).)  ""One fact in favour of the flagellum-first view is that bacteria would have needed propulsion before they needed T3SSs, which are used to attack cells that evolved later than bacteria. Also, flagella are found in a more diverse range of bacterial species than T3SSs. ""The most parsimonious explanation is that the T3SS arose later,"" says biochemist Howard Ochman at the University of Arizona in Tucson."" https://www.newscientist.com/article/mg19726431.900-uncovering-the-evolution-of-the-bacterial-flagellum/  Now, although I am not directly aware of a paper by Scott on this, Scott has published a NUMBER of papers on the bacterial flagellum, making him very credible on this issue. See: http://jb.asm.org/search?author1=Scott+A.+Minnich&sortspec=date&submit=Submit  I was referred to by a molecular biologist on Scott's lecture that you can find on YouTube where he *proves* all this, and entirely debunks the TS3 as a precursor in a number of ways. You should watch it -- it's called 'Paradigm of Design - Bacterial Flagellum'.  Lastly, although the flagellum is *slightly* flexible in its composition between bacteria, at least 75% of the entire bacterial flagellum is built on parts found nowhere in any other evolutionary mechanism -- so please tell me, where exactly are you going to borrow these parts from for the flagellum to evolve?  Anyways, you finally stopped denying the BGV Theorem establishes an absolute beginning after I pounded you with citations and resources (I had another slew of citations ready in case you were going to continue your nonsense in this comment). Indeed, it seems you finally, and entirely conceded that the universe has an absolute beginning, as literally ALL the evidence shows, as I quoted earlier from Vilenkin.  ""The General Theory of Relativity and the discovery of the expansion of the universe shattered the old picture of an ever existing and ever lasting universe"" -Stephen Hawking  I have only one problem with your claims though:  ""The General Theory of Relativity and the discovery of the expansion of the universe shattered the old picture of an ever existing and ever lasting universe""  This commits a fallacy of equivocation, by saying ""if God doesn't need a cause, nor does the multiverse"". Obviously useless and fallacious logic. Furthermore, the universe/multiverse (whichever one you want, I don't care, as long as a beginning is conceded, I'll reference it as the universe from here on out) had an absolute beginning -- God did not, and thus there can be no comparison. Because God does not have a beginning, cause-and-effect does not apply to him, but the Law of Causality applies to the universe, for it had an absolute beginning. That cause must be God.",0,2016-09-24T02:36:01.000Z,-0.0293356374808,0.464266513057,en,newscientist,https://www.newscientist.com/article/mg19726431.900-uncovering-the-evolution-of-the-bacterial-flagellum/,False,False,http://www.newscientist.com/article/mg19726431.900-uncovering-the-evolution-of-the-bacterial-flagellum/
635,635,BK3SXjJ5Zog,Carbon Cross,https://yt3.ggpht.com/-Cd5asD9GSck/AAAAAAAAAAI/AAAAAAAAAAA/3sYmGNjsmfQ/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCIuwXx2j6r8mpJBcUi70eeA,so 7.6 cm so less than avearge size? http://news.sciencemag.org/biology/2015/03/how-big-average-penis,0,2015-03-05T05:35:24.000Z,-0.166666666667,0.06666666666669999,en,sciencemag,http://news.sciencemag.org/biology/2015/03/how-big-average-penis,False,False,http://news.sciencemag.org/biology/2015/03/how-big-average-penis
1269,1269,9w6dpi4bWLg,PhysicsPolice,https://yt3.ggpht.com/-EJ2CEDRSriU/AAAAAAAAAAI/AAAAAAAAAAA/MAA2uIaB_8s/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCwxKNTRoLZf4PpLTU3B6Mhg,"3:50 Correction. Fecal phylogenetic diversity of Yanomami was indeed 66.7% higher than US populations, but only 27.7% and 25.0% higher than more industrialized Venezuela and Africa respectively [1]. Also, ""In contrast to the fecal microbiome, the Yanomami had similar levels of oral bacterial diversity to those found in U.S. subjects"" which is probably why Dominguez-Bello said to the press that the Yanomami are only 40% more diverse than the US population [2]. Don't go cherry-picking.  My calculation based off Fig. 1 A:  (60 - 36) / 36 = 66.7% (60 - 47) / 47 = 27.7% (60 - 48) / 48 = 25.0%  1. http://advances.sciencemag.org/content/advances/1/3/e1500183.full.pdf 2. http://www.eurekalert.org/multimedia/pub/90241.php",0,2015-04-19T01:57:23.000Z,0.08333333333330001,0.611111111111,en,eurekalert,http://www.eurekalert.org/multimedia/pub/90241.php,False,False,http://www.eurekalert.org/multimedia/pub/90241.php
1117,1117,5ODkZQ9JOaQ,Charlie Hutch,https://yt3.ggpht.com/-QgPR8VG2AaU/AAAAAAAAAAI/AAAAAAAAAAA/xMltdNFa8hA/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCMCkl37Ge9sDcZOZWbNUa5Q,"most studies show the average americn deficient in vitamin A, vitamin C, and magnesium. Vitamin A deficiency: Deficiency impairs immunity and hematopoiesis and causes rashes and typical ocular effects (eg, xerophthalmia, night blindness). Vitamin C deficiency: Signs of vitamin deficiency include dry and splitting hair; gingivitis (inflammation of the gums) and bleeding gums; rough, dry, scaly skin; decreased wound-healing rate, easy bruising; nosebleeds; and a decreased ability to ward off infection. A severe form of vitamin C deficiency is known as scurvy. Magnesium deficiency: the symptoms of low magnesium in the body? Calcification of the Arteries. Though this is not (hopefully) the first symptom of magnesium deficiency, it can be one of the most dangerous. ... Muscle Spasms and Cramps. ... Anxiety & Depression. ... High Blood Pressure/Hypertension. ... Hormone Problems. ... Pregnancy Complaints. ... Sleep Problems. ... Low Energy. PISS UP A ROPE 'SCIFUCKIN SHOW.... DOG AND PONY SHOW IS MORE LIKE IT https://www.ewg.org/research/how-much-is-too-much/appendix-b-vitamin-and-mineral-deficiencies-us https://thebiostation.com/resource-center/nutrient-iv-therapy/92-of-u-s-population-have-vitamin-deficiency-are-you-one-of-them/ https://www.healthline.com/nutrition/7-common-nutrient-deficiencies https://articles.mercola.com/sites/articles/archive/2015/10/19/most-common-nutrient-deficiencies.aspx https://www.naturalnews.com/033719_American_diet_nutritional_deficiencies.html",0,2017-12-17T12:43:48.000Z,-0.000392156862745,0.547450980392,en,healthline,https://www.healthline.com/nutrition/7-common-nutrient-deficiencies,False,False,http://www.healthline.com/nutrition/7-common-nutrient-deficiencies
36,36,Xc4xYacTu-E,Patrickmen11,https://yt3.ggpht.com/-wto0HtLy1tc/AAAAAAAAAAI/AAAAAAAAAAA/5WoBJnTuND4/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCQ2VdMb4GEzzE-i2jEJe_aw,11:44 https://www.nature.com/news/cosmic-ray-particles-reveal-secret-chamber-in-egypt-s-great-pyramid-1.22939 VSAUCE THIS HAPPENED TODAY WHAT,0,2017-11-02T19:58:54.000Z,0.0,0.0,en,nature_news,https://www.nature.com/news/cosmic-ray-particles-reveal-secret-chamber-in-egypt-s-great-pyramid-1.22939,False,False,http://www.nature.com/news/cosmic-ray-particles-reveal-secret-chamber-in-egypt-s-great-pyramid-1.22939
122,122,QuKrvtwFm10,QWERTY,https://yt3.ggpht.com/-w5eCOBVzQN4/AAAAAAAAAAI/AAAAAAAAAAA/79ZRMycV9tQ/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCMR8RxR6J8U5QIJmUTADLAA,"Сегодня мы поговорим о причинах климатического ада этого лета, мусорном континенте в Тихом океане, скорости вращения солнечного ядра, взбунтовавшихся ботах фейсбука  и  белковом питании из воздуха, нет, это не утка, но обо всем по порядку! Не забывайте подписываться на  QWERTY: https://www.youtube.com/user/qwrtru?sub_confirmation=1 и поддерживать наш проект: https://youtube.streamlabs.com/qwrtru Список новостей и тайм-коды ниже! ;)  Мы ВКонтакте: https://vk.com/program42 Мы в Instagram: https://www.instagram.com/qwrtru/  Мы на Facebook: https://www.facebook.com/Qwerty-905854752769231/ Мы в Google+: https://plus.google.com/+QWRTru/  Ведущий программы: Владимир Митин Студия интернет-маркетинга Mevix: http://mevix.ru/  00:37 Капсула Hyperloop разогналась до 309 км/ч Источники: https://techcrunch.com/2017/08/02/hyperloop-ones-full-scale-pod-reaches-192-mph-in-new-nevada-track-test/?ncid=rss&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+Techcrunch+%28TechCrunch%29 https://techcrunch.com/2017/08/02/hyperloop-ones-next-step-is-to-test-airlocks-for-pod-entry-and-exit/?ncid=rss&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+Techcrunch+%28TechCrunch%29 02:06 В следующем столетии климат шагнёт за ""точку невозврата"" Источник: https://ria.ru/science/20170731/1499489383.html Исследование: https://www.nature.com/nclimate/journal/vaop/ncurrent/full/nclimate3352.html 03:35 В Тихом океане появился новый «мусорный континент» Источник: https://naked-science.ru/article/sci/v-tihom-okeane-nashli-novyy-musornyy Исследование: https://www.researchgate.net/blog/post/scientists-confirm-the-existence-of-another-ocean-garbage-patch 04:52 В России создали летающую модель беспилотного самолета-вертолета Источник: https://ria.ru/technology/20170802/1499597894.html 06:26 Астрономы установили скорость вращения солнечного ядра Источник: https://naked-science.ru/article/sci/astronomy-izmerili-skorost Исследование: https://www.aanda.org/articles/aa/abs/2017/08/aa30460-17/aa30460-17.html 08:26 Ученые изобрели способ добывать белок из воздуха Источник: https://qz.com/1041621/scientists-in-finland-made-high-tech-food-using-electricity-to-solve-world-hunger/ 10:14 Обнаружен механизм, запустивший крупнейшее вымирание в истории Земли Источник: https://ria.ru/science/20170731/1499472783.html Исследование: http://www.nature.com/articles/s41467-017-00083-9 12:21 На древней Венере мог существовать океан Источник: https://naked-science.ru/article/sci/na-drevney-venere-mog-sushchestvovat Исследование: http://onlinelibrary.wiley.com/doi/10.1002/2017JE005286/abstract 12:32 В Антарктиде обнаружены поедающие парниковый газ микробы Источник: https://www.eurekalert.org/pub_releases/2017-07/uof-mmm073117.php 12:42 Впервые в ДНК человеческого эмбриона заменили ген, отвечающий за болезнь Источник: https://naked-science.ru/article/sci/vpervye-v-dnk-chelovecheskogo-embriona Исследование: http://www.nature.com/nature/journal/vaop/ncurrent/full/nature23305.html 12:57 Facebook отключил искусственный интеллект, разработавший собственный язык Источник: http://www.ibtimes.com/facebook-ai-project-generates-own-language-chat-transcript-baffles-humans-2572297 13:12 Россия заняла второе место на международных соревнованиях подводных роботов Источник: https://nplus1.ru/news/2017/08/02/robots",1,2017-08-07T13:44:41.000Z,0.25,1.0,ru,techcrunch,https://techcrunch.com/2017/08/02/hyperloop-ones-next-step-is-to-test-airlocks-for-pod-entry-and-exit/?ncid=rss&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+Techcrunch+%28TechCrunch%29,False,False,http://techcrunch.com/2017/08/02/hyperloop-ones-next-step-is-to-test-airlocks-for-pod-entry-and-exit/?ncid=rss&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+Techcrunch+%28TechCrunch%29
343,343,1IoX2z9vRnw,The Health Nerd,https://yt3.ggpht.com/-qy3EfjNFrao/AAAAAAAAAAI/AAAAAAAAAAA/R6FHOg8fZhk/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCHqbu8d5NIZ_Mp6H4aejVOg,"Meditation would be my first choice, as it's been shown to relax the mind and insomnia is often a function of not being able to calm the brain. Have you tried the app Headspace? I use it and it's amazing. I will also consider making a video on sleep, although we have quite a few videos that need to come before it. Also, this article may help: https://authoritynutrition.com/17-tips-to-sleep-better/",0,2016-08-04T17:21:17.000Z,0.29,0.541666666667,en,authoritynutrition,https://authoritynutrition.com/17-tips-to-sleep-better/,False,False,http://authoritynutrition.com/17-tips-to-sleep-better/
1023,1023,N7FEFYZOtnY,Cynthia Strahn-Durant,https://yt3.ggpht.com/-wb1fkuiSNXE/AAAAAAAAAAI/AAAAAAAAAAA/yWKmjBlpC5Y/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCC5IwGneLJeoEGKotFiuzbA,"THE COLORS OF EGYPTIAN ART AND MUMMIES: The color black represented death, the night, and the Afterlife.  The body of the deceased turned black during the process of mummification. http://www.mummies2pyramids.info/art-architecture/meaning-of-black.htm Three groups of names which have applied to Egypt in the early period of Egypt, during the Old Kingdom, Egypt was referred to as Kemet (Kermit), or simply Kmt , which means the Black land and not black people. They called themselves ""remetch en Kermet"", which means the ""People of the Black Land"". The term refers to the rich soil found in the Nile Valley and Delta. But it was also sometimes referred to as Deshret, or dshrt , which refers to the ""Red Land"", or deserts of which Egypt is mostly comprised. http://www.touregypt.net/featurestories/kmt.htm EGYPTIAN WIGS: http://www.encyclopedia.com/sports-and-everyday-life/fashion-and-clothing/clothing-jewelry-and-personal-adornment/wigs  Nordic Desert Empire—Ancient Egypt  http://marchofthetitans.com/2013/03/05/nordic-desert-empire-ancient-egypt/ The Mystery of Ancient Egypt’s Red-Haired Mummies https://www.beyondsciencetv.com/news/2017/8/2/the-mystery-of-ancient-egypts-red-haired-mummies Blonde and Red Ancient Egyptian Mummies Found  https://youtu.be/7W8-qv3m_vc Cosmetics, Perfume, & Hygiene in Ancient Egypt – Yes, there was sunscreen too. https://www.ancient.eu/article/1061/cosmetics-perfume--hygiene-in-ancient-egypt/ Pharaoh Ramses II Ruler of Eygpt from 1303 BC – July or August 1213 BC. According to this link they determined he was a redhead. Traces of his hair's original color (in youth), remain in the roots, even into advanced old age. Microscopic examinations proved that the hair roots contained traces of natural red pigments, and that therefore, during his youth, Ramesses II had been red-haired. Dynasty XIX (19) and the other from Dynasty XX (20). Ramses II and Ramses III were the last great leaders of ancient Egypt. After the rule of these kings, then Egypt went into an age of decline. http://www.penfield.edu/webpages/jgiotto/onlinetextbook.cfm?subpage=1617942 ONE CANNOT DENY SCIENCE AND DNA: (The newest information on these topics. It’s not about black or white, it’s about African or European.)  Half of European men share King Tut's DNA - Amenhotep III and Queen Tiye, their son Akhenaten and grandson Tutankhamun, Ramses II, and Ramses III.  Alexander the Great (332-323 B.C.), the Ptolemaic (Cleopatra) dynasty (323-30 B.C.) and part of Roman rule (30 B.C.-A.D. 641). Strict social structures and legal incentives to marry along ethnic lines within these communities may have played a part in the Egyptians' genetic stasis. ""A lot of people had assumed foreign invaders brought a lot of genetic ancestry into the region,"" but ancient Egyptian royalty were already European. https://uk.reuters.com/article/oukoe-uk-britain-tutankhamun-dna/half-of-european-men-share-king-tuts-dna-idUKTRE7704OR20110801  People of the pharaonic period were more closely related to modern Europeans – Groundbreaking discovery! http://dailycaller.com/2017/05/30/scientists-map-the-genome-of-ancient-egyptian-kings-and-they-werent-from-africa/ http://www.wnd.com/2017/05/were-egypts-ancient-pharaohs-european/ https://www.washingtonpost.com/news/speaking-of-science/wp/2017/05/30/dna-from-ancient-egyptian-mummies-reveals-their-ancestry/?utm_term=.756508d5cbfb http://www.mirror.co.uk/news/weird-news/ancient-egyptians-were-more-european-10530527 THE ORIGINAL TRIBES OF ISRAEL - Surprise: Ashkenazi Jews Are Genetically European https://www.livescience.com/40247-ashkenazi-jews-have-european-genes.html Alexander the Great - Ancient Macedonian Language - a distinct Indo-European language http://www.historyofmacedonia.org/AncientMacedonia/shea2.html http://www.metmuseum.org/toah/hd/alex/hd_alex.htm New DNA Testing on 2,000-Year-Old Elongated Paracas Skulls Changes Known History - The Inca http://www.ancient-origins.net/news-history-archaeology/breaking-new-dna-testing-2000-year-old-elongated-paracas-skulls-changes-020914 Not Out of Africa: How Afrocentrism Became an Excuse to Teach Myth as History http://discovermagazine.com/2002/aug/featafrica https://www.scirp.org/journal/PaperInformation.aspx?paperID=1956 https://www.scientificamerican.com/article/is-the-out-of-africa-theory-out/ https://archive.org/details/Not-Out-Of-Africa 7.2 million-Year-Old Pre-Human Fossil, Mankind Arose in Europe NOT Africa, scientists find http://www.telegraph.co.uk/science/2017/05/22/europe-birthplace-mankind-not-africa-scientists-find/ Graecopithecus from the Late Miocene of Europe http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0177127 http://www.ancient-origins.net/human-origins-science/72-million-year-old-pre-human-fossil-suggests-mankind-arose-europe-not-africa Builders excavating site for housing estate in Wales discover foundations of a meeting house 'older than the Egyptian pyramids' http://www.dailymail.co.uk/sciencetech/article-2159185/Prehistoric-building-older-Egyptian-pyramids-discovered-Wales-puzzling-archaeologists.html#ixzz4tiTsOQ88  Giant Stone Sphere discovered in Europe is evidence of a Lost European Civilization https://www.ancient-code.com/giant-stone-sphere-discovered-in-europe-is-evidence-of-a-lost-european-civilization/ Pyramid Discovered in Kazakhstan World’s Oldest Pyramid - Even Older Than Some Egyptian Structures  https://www.sciencealert.com/archaeologists-have-found-pyramids-that-might-be-older-than-some-of-egypt-s http://www.natureworldnews.com/articles/26987/20160817/world-oldest-pyramid-kazakhstan.htm Anthropological aspects of the origin of the Indo-European Kazakh people http://e-history.kz/en/contents/view/500 Skills Of The Scythians  https://frontierpartisans.com/10357/skills-scythians/ ANCIENT HISTORY OF KAZAKHSTAN http://factsanddetails.com/central-asia/Kazakhstan/sub8_4a/entry-4628.html Amazing Ancient Pyramids Discovered All over Europe  http://philipcoppens.com/euro_pyrs.html https://youtu.be/lrVC6WELkoE  European DNA has been recovered from skeletons at a site in northwestern China http://news.nationalgeographic.com/2016/10/china-first-emperor-terra-cotta-warriors-tomb/ DNA Reveals These Red-Haired Chinese Mummies Come From Europe And Asia https://www.forbes.com/sites/kristinakillgrove/2015/07/18/these-red-haired-chinese-mummies-come-from-all-over-eurasia-dna-reveals/#2c39c8543e2c The Great Sphinx Of Giza: Evidence of a Pre-flood Civilization https://www.ancient-code.com/great-sphinx-giza-evidence-preflood-civilization/ LARGEST AND OLDEST PYRAMID OF THE WORLD DISCOVERED IN BOSNIA   http://www.disclose.tv/news/the_mysterious_pyramids_and_other_ancient_structures_in_bosnia/140030 http://www.disclose.tv/news/Worlds_largest_and_oldest_pyramid_has_been_discovered_in_Bosnia/82874 Discovery Of 14,000-Year-Old Settlement In Canada Could Rewrite North American History http://www.iflscience.com/editors-blog/discovery-of-14000yearold-settlement-in-canada-could-rewrite-north-american-history/ Mysterious Minoans Were European, DNA Finds https://www.seeker.com/mysterious-minoans-were-european-dna-finds-1767508075.html The Moors didn’t accomplish much and were overthrown by Queen Isabella and King Ferdinand II who started The Age of Discovery: https://www.ancestry.com/dna/ethnicity/iberian-peninsula Ancient DNA reveals that the ancestors of modern-day Native Americans had European roots. The discovery sheds new light on European prehistory and also solves old mysteries concerning the colonization of America.  http://sciencenordic.com/dna-links-native-americans-europeans                       Stone-age Europeans 'were the first to set foot on North America' http://www.telegraph.co.uk/news/newstopics/howaboutthat/9110838/Stone-age-Europeans-were-the-first-to-set-foot-on-North-America.html  Great Surprise""- Native Americans Have West Eurasian Origins    http://news.nationalgeographic.com/news/2013/11/131120-science-native-american-people-migration-siberia-genetics/ The Viking Explorer Who Beat Columbus to America http://www.history.com/news/the-viking-explorer-who-beat-columbus-to-america Ending the Slavery Blame-Game – Harvard Professor  http://www.nytimes.com/2010/04/23/opinion/23gates.html There Are No Successful Black Nations. http://foreignpolicy.com/2016/08/09/there-are-no-successful-black-nations-africa-diginty-racism-pan-africanism/  Africa remains the world's poorest and most underdeveloped continent http://www.wou.edu/~kathomas06/myweb/africa.htm http://www.worldatlas.com/articles/poorest-countries-in-africa.html Precolonial Warfare in Africa. http://public.gettysburg.edu/~tshannon/hist106web/West%20Africa/War.htm Africa Apologizes for Slavery  https://youtu.be/HaqAJw8_EPo The Origin and Insufficiency of the Black Hebrew Israelite Movement http://www.equip.org/article/origin-insufficiency-black-hebrew-israelite-movement-article/ Tracing the ancestry of Y chromosomes in South African and Zimbabwean Lemba – Second study  https://www.ajol.info/index.php/samj/article/view/98362 Igbos Are Not Jews – DNA Result Reveals – The Nigeria Daily Times https://dailytimes.ng/politics/igbos-not-jews-dna-result-reveals/ How rape became South Africa's enduring nightmare https://www.theguardian.com/world/2015/sep/29/south-africa-rape-nightmare-crime-stats Rape and cannibalism in South Sudan, African Union says – Also Liberia, Uganda, etc. http://www.bbc.com/news/world-africa-34657418 https://www.youtube.com/watch?v=OMwI5unlK9M /https://youtu.be/RY6vvKJGsqg Woman Or Child Raped In South Africa Every 26 Seconds https://youtu.be/GcRNr3i1JOI Child sexual abuse in Matabeleland, Zimbabwe http://www.sciencedirect.com/science/article/pii/027795369500130Y Mod",1,2017-10-02T18:19:25.000Z,0.112352693603,0.34397546897500003,en,nationalgeographic,http://news.nationalgeographic.com/2016/10/china-first-emperor-terra-cotta-warriors-tomb/,True,False,http://news.nationalgeographic.com/2016/10/china-first-emperor-terra-cotta-warriors-tomb/
